fuel_type,gearbox,mileage [km],model,name,place,price [pln],seller_type,year,engine_capacity [cm3],horsepower [km],additional_specification,is_gearbox_automatic,region
Diesel,Automatyczna,143000,Lancia,Lancia Voyager 2.8CRD Platinum,Trzebinia (Małopolskie),49900,Prywatny sprzedawca,2013,2776,178,Chrysler Grand Voyager Lancia 2.8 CRD Limited podgrzewa kier i fotele,1,Małopolskie
Benzyna,Automatyczna,89740,Lamborghini,Lamborghini Urus,Rabka-Zdrój (Małopolskie),1230000,Prywatny sprzedawca,2020,3996,650,Lamborghini Urus Salon Serwis Polska,1,Małopolskie
Benzyna,Automatyczna,28000,Lamborghini,Lamborghini Urus,Głogów (Dolnośląskie),1370000,Prywatny sprzedawca,2020,3996,700,"URUS NOVITEC WIDEBODY,1 Właść,salon PL,bezwypadkowy,700KM,",1,Dolnośląskie
Benzyna,Automatyczna,156900,Lancia,Lancia Thesis,Gorlice (Małopolskie),6900,Prywatny sprzedawca,2002,2446,170,sedan,1,Małopolskie
Benzyna,Automatyczna,13600,Lamborghini,Lamborghini Aventador,Warszawa (Mazowieckie),1950000,Anonimowy sprzedawca,2019,6498,740,Niepowtarzalna konfiguracja,1,Mazowieckie
Benzyna,Automatyczna,18000,Lamborghini,Lamborghini Urus Standard,Warszawa (Mazowieckie),1490000,Prywatny sprzedawca,2022,3996,650,/bardzo ładny zadbany/ zamiana,1,Mazowieckie
Benzyna,Manualna,168189,Lancia,Lancia Delta 1.4 MultiAir 16v Gold,Drezdenko (Lubuskie),21900,Prywatny sprzedawca,2012,1368,140,"klimatronic, czujniki przód+tył, PL tablice",0,Lubuskie
Benzyna,Automatyczna,130825,Lancia,Lancia Thema 3.6 Executive AWD,Kraków (Małopolskie),72900,Anonimowy sprzedawca,2013,3604,286,AWD Krajowy 3.6 Benzyna Faktura VAT23%,1,Małopolskie
Benzyna,Automatyczna,38700,Lamborghini,Lamborghini Urus Standard,Olsztyn (Warmińsko-mazurskie),1498000,Prywatny sprzedawca,2021,3996,650,Full wersja zadbany jak nowy serwisowany w Lambo,1,Warmińsko-mazurskie
Benzyna,Automatyczna,43000,Lamborghini,Lamborghini Urus Standard,Koszalin (Zachodniopomorskie),659000,Prywatny sprzedawca,2019,3996,650,Delikatnie uszkodzony * Koszalin,1,Zachodniopomorskie
Benzyna,Automatyczna,6500,Lamborghini,Lamborghini Huracan Performante,Warszawa (Mazowieckie),1599000,Anonimowy sprzedawca,2022,5204,640,EVO z Polski od pierwszego wł. NOWA CENA,1,Mazowieckie
Benzyna,Manualna,113000,Lancia,Lancia Ypsilon,Piła (Wielkopolskie),18900,Anonimowy sprzedawca,2012,875,85,"Benzyna 85KM, Śliczna, Klimatyzacja, Gwarancja, AUTO DEAL PIŁA",0,Wielkopolskie
Diesel,Automatyczna,198000,Lancia,Lancia Thema 3.0CRD Executive,Nowy Dwór Gdański (Pomorskie),49400,Prywatny sprzedawca,2011,2987,239,Lancia Thema 3.0 CRD Salon Polska 2 komplety opon,1,Pomorskie
Benzyna,Automatyczna,11890,Lamborghini,Lamborghini Gallardo Superleggera E-Gear,Warszawa (Mazowieckie),649000,Anonimowy sprzedawca,2008,4961,530,Lamborghini Gallardo Superleggera E-Gear,1,Mazowieckie
Diesel,Manualna,230000,Lancia,Lancia Phedra 2.2 Multijet 16v DPF Limited Edition,Guben (Brandenburg),9850,Prywatny sprzedawca,2008,2179,170,Brak dodatkowych informacji,0,Brandenburg
Benzyna,Automatyczna,91122,Lancia,Lancia Musa,Kórnik (Wielkopolskie),6900,Prywatny sprzedawca,2009,1368,95,Lancia Musa 1.4 benzyna klimatyzacja skrzynia automat ładna zadbana,1,Wielkopolskie
Benzyna,Automatyczna,58000,Lamborghini,Lamborghini Huracan Performante,Warszawa (Mazowieckie),1488300,Prywatny sprzedawca,2017,5204,640,Performante szary mat bezwypadkowy faktura vat23% !!!,1,Mazowieckie
Benzyna,Automatyczna,7748,Lamborghini,Lamborghini Aventador S,Katowice (Śląskie),3150000,Anonimowy sprzedawca,2019,6498,740,Lamborghini Aventador SVJ Official Ferrari Dealer,1,Śląskie
Benzyna,Manualna,71500,Lancia,Lancia Ypsilon 1.2 8V Argento (4 os.),Zamość (Lubelskie),8250,Prywatny sprzedawca,2007,1242,60,"Lancia Ypsilon 2007 1,2 benzyna przebieg 71tys",0,Lubelskie
Benzyna,Manualna,151000,Lancia,Lancia Musa 1.4 16V Oro,Sosnowiec (Śląskie),9500,Prywatny sprzedawca,2008,1368,95,Piękna Lancia,0,Śląskie
Benzyna,Manualna,2680,Land Rover,Opel Kadett,Bydgoszcz (Kujawsko-pomorskie),22999,Prywatny sprzedawca,1978,1584,75,Opel Kadett C 1978r. 1.6S - możliwa zamiana,0,Kujawsko-pomorskie
Benzyna,Automatyczna,24368,Lamborghini,Lamborghini Huracan LP610-4,Łódź (Łódzkie),1280000,Anonimowy sprzedawca,2016,5204,610,LP610 4 Coupe / FV23% / Dostępny od ręki,1,Łódzkie
Benzyna,Automatyczna,51185,Lamborghini,Lamborghini Urus,Katowice (Śląskie),304900,Anonimowy sprzedawca,2020,3996,650,V8 z gwarancją fabryczną,1,Śląskie
Diesel,Automatyczna,182500,Lancia,Lancia Thema 3.0 V6 CRD 24V Automatik Executive,Garwolin (Mazowieckie),45900,Prywatny sprzedawca,2012,2987,239,Lancia Thema,1,Mazowieckie
Benzyna,Manualna,90000,Lancia,Lancia Prisma,Krzeszowice (Małopolskie),9700,Prywatny sprzedawca,1989,1300,55,Lancia delta 1300,0,Małopolskie
Diesel,Manualna,268000,Land Rover,Peugeot 508 2.0 HDi Active,Suwałki (Podlaskie),24900,Prywatny sprzedawca,2014,1997,140,Peugeot 508 2.0 HDi,0,Podlaskie
Benzyna+LPG,Manualna,218300,Land Rover,Hyundai Tucson 2.0 Comfort 2WD,Tomaszów Mazowiecki (Łódzkie),18800,Prywatny sprzedawca,2006,1975,141,Hyundai Tucson z nową instalacja gazowa,0,Łódzkie
Benzyna,Automatyczna,1320,Lamborghini,Lamborghini Aventador,Warszawa (Mazowieckie),4185000,Anonimowy sprzedawca,2024,6498,740,Lamborghini Revuelto,1,Mazowieckie
Benzyna,Manualna,264000,Lancia,Lancia Delta 1.4 MultiAir 16v Platinum,Myszków (Śląskie),15400,Prywatny sprzedawca,2010,1368,140,Lancia Delta 2010r full opcja 1.4 140KM LPG,0,Śląskie
Benzyna,Manualna,184450,Lancia,Lancia Delta 1.4 T-Jet Argento,Rybnik (Śląskie),17900,Anonimowy sprzedawca,2008,1368,120,"1,4 T-JET 120KM Zadbany",0,Śląskie
Benzyna,Automatyczna,179000,Land Rover,Chevrolet Camaro Coupe 6.2 V8,Płock (Mazowieckie),134900,Prywatny sprzedawca,2016,6162,453,Chevrolet Camaro SS 6.2 V8 AWE Exhaust ZL1 Style,1,Mazowieckie
Diesel,Manualna,138000,Land Rover,Nissan Qashqai 1.5 dCi N-Vision EU6,Zwoleń (Mazowieckie),55900,Prywatny sprzedawca,2017,1461,110,Stan idealny,0,Mazowieckie
Benzyna,Manualna,203000,Lancia,Lancia Delta 1.4 T-Jet Steel,Mikołów (Śląskie),17900,Anonimowy sprzedawca,2011,1368,120,Klimatronic / Gwarancja / LED / 1.4 / 120KM,0,Śląskie
Benzyna,Automatyczna,156554,Lancia,Lancia Thema 3.6 Gold,Radom (Mazowieckie),56900,Prywatny sprzedawca,2014,3604,286,Thema 3.6 pentastar jak nowa Szwajcaria wersja Europa,1,Mazowieckie
Diesel,Automatyczna,152400,Land Rover,Volkswagen Caddy 2.0 TDI DSG,Łochów (Mazowieckie),105000,Prywatny sprzedawca,2020,1968,150,"Alltrack kupiony w polskim salonie ,pierwszy właściciel, bezwypadkowy.",1,Mazowieckie
Diesel,Manualna,212432,Land Rover,Ford Galaxy 2.0 TDCi Platinium X (Titanium),Wodzisław Śląski (Śląskie),37900,Prywatny sprzedawca,2014,1997,163,Ford Galaxy 2.0 TDCI bezwypadkowy,0,Śląskie
Diesel,Manualna,175000,Land Rover,Dacia Dokker 1.5 dCi Ambiance,Trzebinia (Małopolskie),20500,Prywatny sprzedawca,2017,1461,75,"Dacia Dokker 1.5. Stan bardzo dobry, Serwisowane w Aso.",0,Małopolskie
Benzyna,Manualna,132376,Land Rover,BMW Seria 3 318i,Gorzów Wielkopolski (Lubuskie),9500,Prywatny sprzedawca,2007,1995,129,Brak dodatkowych informacji,0,Lubuskie
Benzyna,Automatyczna,130000,Land Rover,Peugeot 2008,Malczyce (Dolnośląskie),49500,Prywatny sprzedawca,2019,1199,110,Peugeot 2008 GTline,1,Dolnośląskie
Benzyna,Automatyczna,225000,Land Rover,Audi A7 55 TFSI Quattro S tronic,Krzepice (Śląskie),184500,Prywatny sprzedawca,2018,2995,340,A7 C8 55 tfsi RS7 Look,1,Śląskie
Diesel,Manualna,230000,Land Rover,Seat Altea 1.6 TDI ITECH Ecomotive,Brusy (Pomorskie),18900,Prywatny sprzedawca,2010,1598,105,Seat Altea,0,Pomorskie
Benzyna,Manualna,119000,Land Rover,Kia Optima 2.0 L,Przysucha (Mazowieckie),72000,Prywatny sprzedawca,2017,1999,163,Drugi wlasciciel stan idealny,0,Mazowieckie
Diesel,Manualna,166000,Land Rover,Kia Ceed Cee'd 1.6 CRDi XL,Suszec (Śląskie),42900,Prywatny sprzedawca,2016,1582,110,## Adam ## bezwypadek #b ładny # doinwestowany # 166 tyś km # 2017 r,0,Śląskie
Diesel,Automatyczna,223000,Land Rover,Peugeot 5008 e-HDI FAP 115 EGS6 Stop&Start Active,Stargard (Zachodniopomorskie),25900,Prywatny sprzedawca,2013,1560,115,Peugeot 5008,1,Zachodniopomorskie
Benzyna,Automatyczna,184834,Land Rover,BMW X3 3.0i,Kraków (Małopolskie),34000,Prywatny sprzedawca,2006,2979,231,BMW X3 M pakiet bezwypadkowe,1,Małopolskie
Diesel,Manualna,180000,Land Rover,Volkswagen Golf VI 2.0 TDI Trendline,Zambrów (Podlaskie),22900,Prywatny sprzedawca,2009,1968,110,2.0 TDI Salon PL,0,Podlaskie
Benzyna,Automatyczna,16,Land Rover,Audi S3 TFSI Quattro S tronic,Gdańsk (Pomorskie),208999,Anonimowy sprzedawca,2024,1984,333,OD RĘKI!! / Kamera cofania / Elekt. fotel kierowcy / Aktywny tempomat,1,Pomorskie
Diesel,Manualna,360000,Land Rover,Seat Altea XL,Komorniki (Dolnośląskie),10000,Prywatny sprzedawca,2006,1968,140,Seat altea XL 1.9 TDI CZARNY opony letnie i zimowe HAK klimatyzacja,0,Dolnośląskie
Benzyna,Automatyczna,189633,Land Rover,Suzuki Vitara 1.4 Boosterjet Allgrip Automatik S,Piła (Wielkopolskie),57899,Anonimowy sprzedawca,2017,1373,140,GWARANCJA*Full Ledy*Automat*4x4*Navi*Kamera*Skóry*Keyless*Bezwypadkowa,1,Wielkopolskie
Diesel,Automatyczna,167800,Land Rover,BMW X5 xDrive25d,Brochów (Mazowieckie),99000,Prywatny sprzedawca,2016,1995,231,Netto 99000,1,Mazowieckie
Benzyna,Automatyczna,143000,Land Rover,Mercedes-Benz CLA 250 4-Matic AMG Line,Płock (Mazowieckie),83900,Prywatny sprzedawca,2017,1991,211,Mercedes-Benz CLA 250 4Matic AMG Line,1,Mazowieckie
Benzyna,Manualna,41000,Land Rover,Chevrolet Corvette Coupe SB,Rzeszów (Podkarpackie),97000,Prywatny sprzedawca,1999,5666,344,Corvette C5 manual,0,Podkarpackie
Diesel,Automatyczna,130000,Land Rover,Mercedes-Benz Klasa C,Garwolin (Mazowieckie),16900,Prywatny sprzedawca,2014,2143,204,Silnik 651 niski przebieg AMG line 4matic,1,Mazowieckie
Benzyna,Manualna,254000,Land Rover,Opel Astra III GTC 2.0 T Cosmo,Głubczyce (Opolskie),16500,Prywatny sprzedawca,2005,1998,200,ASTRA H 2.0T 311KM/440NM IDS+,0,Opolskie
Benzyna,Automatyczna,15,Land Rover,Cupra Formentor,Warszawa (Mazowieckie),209900,Prywatny sprzedawca,2024,1984,333,2.0 TSI 333KM - VAT 23% · OD RĘKI · Panorama · Hak · Matrix,1,Mazowieckie
Benzyna,Manualna,63015,Land Rover,Hyundai i10 1.0 BlueDrive Go,Sochaczew (Mazowieckie),26900,Prywatny sprzedawca,2013,998,66,Salon Polska Bogate wyposażenie niski przebieg,0,Mazowieckie
Hybryda,Manualna,3,Land Rover,Fiat Panda 1.0 Hybrid Cross,Legnica (Dolnośląskie),69990,Anonimowy sprzedawca,2024,999,70,Nowy Fiat Pandina SUPER CENA Dostępna od ręki !!!,0,Dolnośląskie
Benzyna,Automatyczna,61992,Land Rover,Mazda 3,Łódź (Łódzkie),59999,Prywatny sprzedawca,2016,1998,120,Mazda 3*2.0 120KM*61900km*100% Oryginał*Gwarancja*Zarejestrowana,1,Łódzkie
Benzyna,Manualna,141000,Land Rover,Toyota Corolla 1.6 Active,Warszawa (Mazowieckie),43000,Prywatny sprzedawca,2016,1598,132,Toyota Corolla 1.6 Active Sedan,0,Mazowieckie
Benzyna,Manualna,112474,Land Rover,Opel Corsa 1.2 16V Cosmo,Szczecin (Zachodniopomorskie),19800,Prywatny sprzedawca,2014,1229,85,Opel Corsa D COSMO,0,Zachodniopomorskie
Benzyna,Manualna,116500,Land Rover,Nissan Qashqai+2,Warszawa (Mazowieckie),44000,Prywatny sprzedawca,2013,1997,140,4X4 Kamera 360 Panorama,0,Mazowieckie
Hybryda Plug-in,Automatyczna,158950,LEVC,LEVC TX Vista,Lublin (Lubelskie),55350,Prywatny sprzedawca,2018,1477,149,"LEVC TX Auto idealne na Taxi, bądz do przewozu osób z niepełnosprawnoś",1,Lubelskie
Hybryda Plug-in,Automatyczna,161000,LEVC,LEVC TX,Deszczno (Lubuskie),49900,Anonimowy sprzedawca,2019,1477,149,Londontaxi lodnon taxi taxowka londynska Levc tx hybryda 7 osobowa,1,Lubuskie
Hybryda Plug-in,Automatyczna,88000,LEVC,LEVC TX,Elizówka (Lubelskie),99900,Anonimowy sprzedawca,2021,1477,150,Volvo LONDON TAXI Przyst. do przewozu osób niepełnosprawnych Salon PL,1,Lubelskie
Hybryda,Automatyczna,78218,Lexus,Lexus NX,Warszawa (Mazowieckie),134000,Prywatny sprzedawca,2020,2494,155,NX300h 155KM Hybryda - Gwarancja FV-Vat23% Warszawa,1,Mazowieckie
Diesel,Manualna,213300,Lexus,Lexus IS,Poznań (Wielkopolskie),20999,Prywatny sprzedawca,2008,2231,177,Lexus IS220D,0,Wielkopolskie
Hybryda,Automatyczna,147000,Lexus,Lexus RX 450h Prestige,Syców (Dolnośląskie),139000,Prywatny sprzedawca,2015,3456,263,Pierwszy właściciel serwisowany w ASO,1,Dolnośląskie
Benzyna,Automatyczna,35313,Lexus,Lexus UX 200 GPF F Impression 2WD,Lubin (Dolnośląskie),134900,Anonimowy sprzedawca,2022,1987,171,UX 200 GPF F Impression 2WD,1,Dolnośląskie
Benzyna+LPG,Automatyczna,289000,Lexus,Lexus RX 350 Classic,Gdynia (Pomorskie),50000,Prywatny sprzedawca,2011,3456,279,"RX350 AWD, salon polska, LPG",1,Pomorskie
Hybryda,Automatyczna,59722,Lexus,Lexus RX 450h Omotenashi,Częstochowa (Śląskie),141450,Prywatny sprzedawca,2022,3456,263,LEXUS RX 450H OMOTENASHI 3.5 dual VVT-i benzynowy+elektryczny,1,Śląskie
Benzyna,Automatyczna,36931,Lexus,Lexus LC 500 Bespoke,Częstochowa (Śląskie),246000,Prywatny sprzedawca,2022,4969,464,LEXUS LC CV Bespoke 5.0 Dual VVT-i benzyna,1,Śląskie
Diesel,Manualna,243000,Lexus,Lexus IS 220 D Prestige,Bydgoszcz (Kujawsko-pomorskie),19400,Prywatny sprzedawca,2008,2231,177,Lexus IS220d - Nagłośnienie Mark Levinson,0,Kujawsko-pomorskie
Benzyna,Automatyczna,176328,Lexus,Lexus NX,Przasnysz (Mazowieckie),136530,Prywatny sprzedawca,2017,1998,238,LEXUS NX 300h Elite AWD,1,Mazowieckie
Hybryda,Automatyczna,1,Lexus,Lexus RX,Chorzów (Śląskie),325000,Anonimowy sprzedawca,2024,2487,243,350h Prestige 2.5 Hybrid 243KM | Podgrzewane fotele!,1,Śląskie
Benzyna,Automatyczna,445000,Lexus,Lexus LS 400,Janki (Mazowieckie),17700,Prywatny sprzedawca,1991,3969,245,"400, Sprawny, Zarejestrowany",1,Mazowieckie
Benzyna,Automatyczna,40000,Lexus,Lexus UX 200 GPF Business Edition 2WD,Kraków (Małopolskie),122000,Prywatny sprzedawca,2022,1987,171,Lexus UX,1,Małopolskie
Hybryda,Automatyczna,41278,Lexus,Lexus ES 300h F Sport Edition,Lubin (Dolnośląskie),182900,Anonimowy sprzedawca,2021,2487,178,300h F Sport Edition,1,Dolnośląskie
Hybryda,Automatyczna,191000,Lexus,Lexus NX 300h E-FOUR Luxury Line,Szczecin (Zachodniopomorskie),89900,Prywatny sprzedawca,2015,2494,155,LEXUS NX300h Luxury 4x4 NAVI Xenon+LED,1,Zachodniopomorskie
Hybryda,Automatyczna,140000,Lexus,Lexus RX 450h Prestige,Mińsk Mazowiecki (Mazowieckie),98000,Prywatny sprzedawca,2013,3456,249,"450H LPG, stan idealny",1,Mazowieckie
Hybryda,Automatyczna,72000,Lexus,Lexus RX 450h Elegance,Rokietnica (Wielkopolskie),199000,Prywatny sprzedawca,2020,3456,263,"Lexus RX 45OH, bezwypakowy, serwisowany",1,Wielkopolskie
Hybryda,Automatyczna,74031,Lexus,Lexus RX,Lubin (Dolnośląskie),215900,Anonimowy sprzedawca,2020,3456,263,450h Prestige,1,Dolnośląskie
Benzyna,Automatyczna,105596,Lexus,Lexus NX,Lubin (Dolnośląskie),124900,Anonimowy sprzedawca,2018,1998,238,300 Comfort AWD,1,Dolnośląskie
Benzyna,Automatyczna,40715,Lexus,Lexus LS,Kraków (Małopolskie),449000,Prywatny sprzedawca,2022,3456,299,Lexus LS 500 Omotenashi - najwyższa wersja/salon PL/bezwypadkowy/VAT23,1,Małopolskie
Hybryda,Automatyczna,25025,Lexus,Lexus NX 350h Prestige AWD,Warszawa (Mazowieckie),245877,Prywatny sprzedawca,2023,2487,190,"Lexus NX 350H AWD 2,5 hybrid 243KM pierwszy właściciel",1,Mazowieckie
Benzyna,Automatyczna,66000,Lexus,Lexus IS 200t,Gdańsk (Pomorskie),115000,Prywatny sprzedawca,2017,1998,245,Lexus IS 200T 2017r niski przebieg,1,Pomorskie
Hybryda,Automatyczna,137000,Lexus,Lexus CT 200h Elegance,Koszalin (Zachodniopomorskie),48500,Prywatny sprzedawca,2012,1798,99,Lexus CT200h,1,Zachodniopomorskie
Hybryda,Automatyczna,42000,Lexus,Lexus UX 250h GPF F Impression 2WD,Tomaszów Mazowiecki (Łódzkie),119000,Prywatny sprzedawca,2020,1987,152,"Lexus CT200h, UX250h Hybryda 2020, I rejestracja 2021",1,Łódzkie
Benzyna,Automatyczna,178676,Lexus,Lexus GS 200t / 300 Elegance,Gdańsk (Pomorskie),98000,Prywatny sprzedawca,2016,1998,245,Lexus GS,1,Pomorskie
Hybryda,Automatyczna,90000,Lexus,Lexus UX 250h Prestige 2WD,Szówsko (Podkarpackie),105657,Anonimowy sprzedawca,2020,1987,152,Brak dodatkowych informacji,1,Podkarpackie
Benzyna,Automatyczna,195773,Lexus,Lexus RX 200t / 300 Elite,Warszawa (Mazowieckie),119310,Prywatny sprzedawca,2016,1998,238,"Lexus RX200T AWD 4x4, salon PL Lexus Kraków, FV 23%, serwisowany",1,Mazowieckie
Hybryda,Automatyczna,42000,Lexus,Lexus RX,Gdańsk (Pomorskie),357800,Anonimowy sprzedawca,2023,2393,371,RX 500 F Sport + dach panora. | 1 wł | Serwisowany | FV 23% |,1,Pomorskie
Benzyna,Automatyczna,146000,Lexus,Lexus LX 470,Radom (Mazowieckie),84770,Prywatny sprzedawca,2004,4664,235,Sprzedam Lexus LX470,1,Mazowieckie
Hybryda,Automatyczna,322500,Lexus,Lexus NX 300h Elite AWD,Września (Wielkopolskie),66900,Prywatny sprzedawca,2014,2494,155,LEXUS NX 300h Elite AWD,1,Wielkopolskie
Hybryda,Automatyczna,48000,Lexus,Lexus UX 250h GPF F Sport Design+ 2WD,Radom (Mazowieckie),159000,Prywatny sprzedawca,2022,1987,152,F-Sport Design BiTone 250Hybryda Salon Polska Bezwypadkowy FV23%,1,Mazowieckie
Benzyna,Automatyczna,123000,Lexus,Lexus RC 200t / 300 Elegance,Warszawa (Mazowieckie),105000,Prywatny sprzedawca,2015,1998,245,"Lexus RC 200t, polski salon, serwisowany w ASO",1,Mazowieckie
Hybryda,Automatyczna,69084,Lexus,Lexus CT 200h Business Edition,Radzymin (Mazowieckie),88000,Prywatny sprzedawca,2020,1798,99,Lexus CT200h Business Edition rok produkcji 2020r,1,Mazowieckie
Benzyna,Automatyczna,41363,Ligier,Ligier IXO,Gaj (Małopolskie),38500,Prywatny sprzedawca,2013,505,20,Ligier IXO II GT-Sport,1,Małopolskie
Diesel,Automatyczna,15000,Ligier,Ligier JS50,Warszawa (Mazowieckie),57500,Prywatny sprzedawca,2022,478,8,"LIGIER JS50 JEDYNY taki, Salon PL, ASO, Klima, wspomaganie, AM, 14Lat",1,Mazowieckie
Diesel,Automatyczna,118268,Ligier,Ligier X-Too Max,Pobłocie (Pomorskie),17000,Prywatny sprzedawca,2010,505,5,Ligier xtoo max,1,Pomorskie
Diesel,Automatyczna,9600,Ligier,Ligier JS60,Ostrzeszów (Wielkopolskie),49900,Prywatny sprzedawca,2021,498,8,Brak dodatkowych informacji,1,Wielkopolskie
Diesel,Automatyczna,6928,Ligier,Ligier IXO,Iwkowa (Małopolskie),22900,Anonimowy sprzedawca,2010,440,5,AM B1 L6e od 14 lat duży wybór | gwarancja | transport pod dom | aixam,1,Małopolskie
Diesel,Automatyczna,24678,Ligier,Ligier JS50,Żuromin (Mazowieckie),37900,Prywatny sprzedawca,2017,480,6,JS50 L przedłuzany cichy silnik Dci Kt L6e do 350 kg od 14 Lat,1,Mazowieckie
Diesel,Automatyczna,13457,Ligier,Ligier JS RC,Iwkowa (Małopolskie),32500,Anonimowy sprzedawca,2015,480,5,AM B1 L6e od 14 lat duży wybór | gwarancja | transport pod dom | aixam,1,Małopolskie
Diesel,Automatyczna,28000,Ligier,Ligier JS50,Iwkowa (Małopolskie),24900,Anonimowy sprzedawca,2013,505,5,AM B1 L6e od 14 lat duży wybór | gwarancja | transport pod dom | aixam,1,Małopolskie
Diesel,Automatyczna,21025,Ligier,Ligier JS50L,Iwkowa (Małopolskie),42500,Anonimowy sprzedawca,2018,478,8,AM B1 L6e od 14 lat duży wybór | gwarancja | transport pod dom | aixam,1,Małopolskie
Diesel,Automatyczna,1,Ligier,Ligier JS50,Gostyń (Wielkopolskie),89899,Anonimowy sprzedawca,2024,479,8,dostępny od ręki NOWY!!! KLIMATYZACJA/ultimate/ gwarancja/,1,Wielkopolskie
Diesel,Automatyczna,68000,Ligier,Ligier X-Too,Nądnia (Wielkopolskie),14900,Prywatny sprzedawca,2009,490,6,Ligier sprowadzony automat,1,Wielkopolskie
Diesel,Automatyczna,20900,Ligier,Ligier JS50,Tokary (Kujawsko-pomorskie),45900,Anonimowy sprzedawca,2021,479,8,"Js56 Sport Ultimate ,DCI ,Wspomaganie",1,Kujawsko-pomorskie
Diesel,Automatyczna,51000,Ligier,Ligier JS50,Marki (Mazowieckie),21900,Anonimowy sprzedawca,2019,478,8,ULTIMATE Aixam Micro Car OKAZJA 2019r.,1,Mazowieckie
Diesel,Automatyczna,21046,Ligier,Ligier JS50,Rzeszów (Podkarpackie),41000,Prywatny sprzedawca,2022,478,8,JS50 SPORT ULTIMATE klimatyzacja perła met kamera sprowadzony okazja !,1,Podkarpackie
Benzyna,Automatyczna,34000,Ligier,Ligier X-Too R,Łódź (Łódzkie),22000,Prywatny sprzedawca,2009,505,20,Ligier xtoo l7e B1,1,Łódzkie
Diesel,Automatyczna,11916,Ligier,Ligier JS50L,Częstochowa (Śląskie),44900,Anonimowy sprzedawca,2020,478,8,Brak dodatkowych informacji,1,Śląskie
Diesel,Automatyczna,2000,Ligier,Ligier JS50,Ząbkowice Śląskie (Dolnośląskie),19680,Anonimowy sprzedawca,2024,498,8,Ligier Aixam microcar L6e,1,Dolnośląskie
Diesel,Automatyczna,13000,Ligier,Ligier JS50,Jastrzębie-Zdrój (Śląskie),50900,Prywatny sprzedawca,2022,478,5,"Stan idealny, bezwypadkowy",1,Śląskie
Diesel,Automatyczna,32000,Ligier,Ligier JS50,Buk (Wielkopolskie),43000,Prywatny sprzedawca,2021,498,8,"pierwszy właściciel, stan bardzo dobry",1,Wielkopolskie
Diesel,Automatyczna,50000,Ligier,Ligier JS50,Turek (Wielkopolskie),16999,Prywatny sprzedawca,2018,485,8,Sport,1,Wielkopolskie
Diesel,Automatyczna,23335,Ligier,Ligier JS60,Olsztyn (Warmińsko-mazurskie),45000,Prywatny sprzedawca,2021,478,8,od 14 lat * Kamera cofania * Skóra * Carplay,1,Warmińsko-mazurskie
Diesel,Automatyczna,43000,Ligier,Ligier X-Too RS,Zwoleń (Mazowieckie),16800,Anonimowy sprzedawca,2010,505,4,X-TOO Progress L6e Alu14 Piękny Opłacony Transport,1,Mazowieckie
Diesel,Automatyczna,44850,Ligier,Ligier JS50,Gniezno (Wielkopolskie),36900,Prywatny sprzedawca,2017,480,8,Ligier js50,1,Wielkopolskie
Diesel,Automatyczna,41533,Ligier,Ligier JS50,Koźmin Wielkopolski (Wielkopolskie),43500,Anonimowy sprzedawca,2018,480,5,JS50 SPORT DCI 2018 - L6e AM - od 14 roku życia,1,Wielkopolskie
Diesel,Automatyczna,9480,Ligier,Ligier JS50,Ryki (Lubelskie),29900,Anonimowy sprzedawca,2022,478,8,Brak dodatkowych informacji,1,Lubelskie
Diesel,Automatyczna,43000,Ligier,Ligier JS50,Wejherowo (Pomorskie),24500,Prywatny sprzedawca,2016,480,5,"Symboliczny przebieg, zadbany stan ,automat, duże radio z Android",1,Pomorskie
Diesel,Automatyczna,15132,Ligier,Ligier JS60,Iwkowa (Małopolskie),48900,Anonimowy sprzedawca,2020,478,8,AM B1 L6e od 14 lat duży wybór | Gwarancja | transport pod dom | aixam,1,Małopolskie
Diesel,Automatyczna,6300,Ligier,Ligier JS50,Jaroszyn (Wielkopolskie),49900,Anonimowy sprzedawca,2023,498,8,Gwarancja / Kategoria L6E / Dostarczymy auto pod dom/ Raty,1,Wielkopolskie
Diesel,Automatyczna,37000,Ligier,Ligier IXO,Dąbrowa Górnicza (Śląskie),28000,Anonimowy sprzedawca,2012,440,5,** nowy rozrząd ** dwa komplety opon**,1,Śląskie
Benzyna,Automatyczna,32000,Ligier,Ligier IXO,Łomża (Podlaskie),40950,Prywatny sprzedawca,2013,505,21,L7e kat. B1 Kamera! AppleCarPlay! 4-osobowy! Microcar Aixam,1,Podlaskie
Diesel,Automatyczna,16464,Ligier,Ligier JS60,Gizałki (Wielkopolskie),61500,Anonimowy sprzedawca,2021,478,8,czterolołowiec lekki/L6e/kamera/wspomaganie/transport/zarejestrowany,1,Wielkopolskie
Benzyna,Automatyczna,132100,Lincoln,Lincoln Corsair,Wrocław (Dolnośląskie),105000,Prywatny sprzedawca,2020,1999,250,Stan idealny,1,Dolnośląskie
